0,1,2
-3.618344861734155,0.0674373518989266,-0.07176159419926957
-1.9108936556917677,2.8415063864071595,-1.7450956412449692
-0.009308796456479298,-3.2076865662996297,0.16421494611502782
-0.6422340177966647,1.4038408524038677,-1.482682466074441
-3.8007806334528156,0.1232094998004438,-0.06854365829792408
-4.109254015325935,-0.47576052364336213,0.5031149583050999
-3.1871073592189982,-1.3403573261191728,1.697634298857647
-0.433522225420135,-1.4376250159043262,-1.5176843555326995
0.5121664545615154,-0.26773712794638693,3.3657930633586455
-1.6985123482929931,-2.1924567628447234,0.27080286020657623
0.3006506108869553,1.4511355639224006,-0.23909535431989368
6.179583940352443,-0.20479420694767073,0.5118714049198895
-0.14226894333065732,-3.1144670717580607,0.7534411864931142
-2.533393911164797,-1.0495952423611141,-0.10584030794669207
-0.30591375550863337,-2.828452027452462,0.8512790571562828
0.629964909822996,-0.6636730360837437,-0.3675803416557725
6.533903655726317,1.7736724275867894,-1.072846292205424
2.1681448801746104,2.329978552522237,-2.658754664688915
-0.20748196443127234,-1.9498865024675378,2.0804525628905277
-3.1198765737719727,-0.6412627186581531,-0.8946638338302842
3.072510833417798,0.7795918428253802,2.5726572401142804
1.5640099669844387,4.346468060831796,3.444341850103799
-3.237275941774244,-0.9678933102758177,1.5427606995852727
-1.7372063990582787,1.5877064443917919,-0.756630983021072
0.6094339049184013,-2.316104449670767,-1.5400144639607398
-2.233719100921864,0.5593297014170675,-1.6604965681230976
1.991904535507657,-0.44516398655251954,1.544697604921483
2.142452029375386,4.063161801239052,4.7867573071428975
-1.2212742709904223,-0.3421776344790715,-1.4958731276197936
-1.54027223234215,-3.1823743054380222,0.02852371179278717
3.085115730978023,1.1309208358395177,2.5622486705700935
-2.0537068302161443,1.4285787405843773,-1.4487063091369574
-1.9503317060370777,-2.287924540271399,0.38608076745739517
-3.6626951288332865,-1.4529095094963855,0.7367490829954808
5.593524081397367,-1.4114856718757198,-0.7520391081507348
1.5947333155149097,-2.2737393866341664,-0.9281120139391421
-1.2761352287985197,1.604394335183203,0.024661906027086882
-0.22441969297589698,-1.592027031103877,2.1677734969061
0.05179057986780299,2.091522892041485,1.0619703637196607
3.373037896513388,1.5245800958589608,2.3453949071261753
-0.6150025689971288,0.6830940713118229,-4.761984533411773
2.5601185520451026,-1.8278726178493894,1.197736061256942
1.7823621057153143,4.323429064951848,4.297469678801057
5.7070944456113155,-1.3159668549695582,-0.6787430366135874
-2.4780264878113685,2.597562946904489,-2.0292035484347974
1.470703058894222,1.6441303567203325,-2.4921796917483254
0.13076512826744466,-2.5485093967823835,1.8890527852340178
-2.550752483846843,2.7059027613788498,-2.171540841291965
2.3948350062201467,-3.039703417658477,-0.10657502552196388
-0.29484260853077204,-1.67898887175049,2.359156254455356
2.5854715510596074,1.5280175111359153,2.294848862457886
3.7969771490974633,3.1267853836410042,-2.5244956220470085
7.404388175669974,-0.06670522737457471,-1.3829999996196018
-2.2703285124817376,-2.2286291313291158,1.2305680323572532
2.9204931974411736,1.338865777050024,2.0043701451645113
1.4199361528688368,4.251280118682136,3.7689177936275295
-0.38046944763816715,0.5645790267418147,0.20357800489785854
-0.940519645859818,1.393945429952148,-2.334152838382442
-0.2781139971294537,-1.6864484923546819,2.2174818543879224
-5.3817702831963246,3.1642452537456918,0.6659684222799302
-0.8010267040542115,-0.329628459199826,-0.24320271587794431
0.8317046418913847,-0.7099172775447079,3.624831631787674
0.49858202071978147,-0.387117744081196,3.7530653227868096
0.8619961288508851,-0.8392950098150148,-0.6315263842732337
3.0460678377893164,0.07335476928796769,2.268942780269663
0.028524322605481055,-3.453773686787549,0.5885677092844349
1.906322877000481,-2.915228842897697,-1.6487538125658312
3.561975087137612,1.3755817339657133,2.701748566211732
-1.8176925815968272,0.7767937699077585,-1.3852523457638535
2.206378629864263,-2.12739847530955,1.2886867922768677
-3.192715690542503,-1.5723838517578326,2.1600654311901417
1.624182013342644,-2.3318826781418873,-2.404316337501142
-0.713444925466835,0.5395390248061648,0.5510374435678301
-0.9710306043684407,0.11998469227496246,0.7584437430929734
-0.5005815745898763,0.813522016828776,-0.14145452720064305
6.713101166079048,-1.0946316028373908,0.10152003919465656
-3.857574175200686,0.19873891979188088,-1.2861339600265487
-0.8421979376157901,1.8575421376287002,-1.8588417469291945
-0.848048114757339,-0.441420056491111,-0.1653238420450216
-2.3117425073317075,1.0190563718429673,-0.06293135127491196
