-6.1676038686986105,-6.157326754553232,-6.146039903433535,-6.302866274665149,-6.218107907508222,-6.2346719833867,-6.166513991972307,-6.223689895759427,-6.229139328178349,-6.23342246346548,-6.161791495044886,-6.146940151419451,-6.166000664602537,-6.311226672517833,-6.154593175615709,-6.130311487110033,-6.225456626629918,-6.175117938000857,-6.16384991007241,-6.26162056309315,-6.823908740944319,-6.795880017344075,-6.795880017344075,-6.795880017344075,-6.823908740944319,-6.795880017344075,-6.795880017344075,-6.795880017344075,-6.795880017344075,-6.823908740944319,-6.823908740944319,-6.795880017344075,-6.823908740944319,-6.795880017344075,-6.823908740944319,-6.795880017344075,-6.795880017344075,-6.795880017344075,-6.823908740944319,-6.795880017344075
-6.261126372374888,-6.205075228452844,-6.214476447025163,-6.321646248645669,-6.180094511471803,-6.053852925240726,-6.247253209033503,-6.24365159860861,-6.353922207772794,-6.01465059793162,-6.244007168780984,-6.254504762695922,-6.323662622768216,-5.759107228084786,-5.68993849394364,-5.913708162785417,-6.42079023525141,-6.252309575763542,-5.94292201059416,-5.898151012536181,-6.795880017344075,-6.468521082957745,-6.795880017344075,-6.136677139879544,-6.6777807052660805,-6.853871964321762,-5.055517327849832,-5.443697499232713,-6.795880017344075,-6.6777807052660805,-6.619788758288394,-6.619788758288394,-6.795880017344075,-6.337242168318426,-5.031517051446065,-6.886056647693163,-5.055517327849832,-6.619788758288394,-6.886056647693163,-6.853871964321762
-6.294199620774028,-5.9587786320374585,-6.225741694626618,-5.697938251880306,-6.361626383298624,-6.413259087102393,-5.783191416837078,-5.944092927985832,-5.6857104239526395,-6.281248195974776,-6.224792571146193,-6.190148439298043,-5.832812710267829,-6.242824467592333,-5.975115845975267,-5.674170325373069,-5.8377596238910625,-6.213779293280075,-6.254374055136208,-6.389055114029147,-6.619788758288394,-6.6777807052660805,-6.795880017344075,-6.337242168318426,-6.619788758288394,-5.055517327849832,-6.337242168318426,-5.619788758288394,-5.031517051446065,-6.619788758288394,-5.443697499232713,-5.055517327849832,-5.031517051446065,-4.920818753952375,-6.886056647693163,-5.031517051446065,-6.337242168318426,-5.055517327849832,-6.619788758288394,-5.055517327849832
-6.2648723660537575,-5.6394623427835935,-6.166327653799206,-6.36095333468472,-6.334748376095727,-6.4319839608241,-6.184679449128537,-6.085481267040077,-6.341353878137987,-6.30986544148516,-6.20029756413634,-6.230801501157241,-5.676650567496167,-6.32085639917941,-6.114975337455215,-5.9674065601583655,-5.964641502330959,-6.225714250547593,-6.123993994864347,-6.295783786449981,-5.055517327849832,-6.337242168318426,-6.468521082957745,-5.638272163982407,-5.638272163982407,-5.638272163982407,-5.443697499232713,-6.136677139879544,-6.619788758288394,-5.638272163982407,-6.468521082957745,-6.795880017344075,-6.337242168318426,-6.795880017344075,-6.136677139879544,-6.853871964321762,-5.619788758288394,-6.795880017344075,-4.920818753952375,-5.638272163982407
-6.269768146405844,-6.245029442583201,-5.8595694843093185,-5.988317061367483,-6.269541452339213,-6.211473405449745,-6.249372280299179,-6.02252856406319,-6.2537566523227985,-6.280703410056226,-6.244262805822962,-5.746313653624304,-6.254600505654385,-5.718987266534886,-6.093807832455699,-6.109458278751298,-6.072449469444405,-5.667069139222548,-6.238016044251764,-6.2812523781344085,-5.443697499232713,-6.619788758288394,-6.853871964321762,-6.886056647693163,-5.443697499232713,-4.920818753952375,-6.619788758288394,-6.6777807052660805,-4.920818753952375,-5.443697499232713,-6.795880017344075,-5.031517051446065,-6.468521082957745,-6.920818753952375,-4.920818753952375,-4.920818753952375,-6.6777807052660805,-5.031517051446065,-5.443697499232713,-4.920818753952375
-6.018313100530343,-5.930122160746493,-6.096825422778989,-6.182163959615346,-5.784610050312054,-5.8240371210551,-5.915268536773133,-6.214522895511552,-5.879247841244276,-6.162417766733747,-6.056572583929973,-5.886062828892403,-6.108085669718616,-6.077325382301631,-5.979412030543782,-6.305889788124366,-6.067562234945179,-5.989182189222994,-6.100700341239369,-5.931845361755638,-6.187086643357144,-6.853871964321762,-6.187086643357144,-6.187086643357144,-6.853871964321762,-6.187086643357144,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.187086643357144,-6.853871964321762,-6.187086643357144,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.187086643357144,-6.187086643357144,-6.187086643357144
-6.333457687934038,-6.243646481577506,-6.29854211709972,-6.365288296734696,-6.3061580155686805,-6.106881073258085,-6.173917155050682,-6.035317065423814,-6.307926741145645,-6.231112180742383,-6.147982684155025,-6.3884343299447055,-6.1842958933542,-6.281073915204578,-6.073084641239249,-6.199929661544843,-6.429447055087453,-6.312610961398637,-6.185334712284875,-6.173098915291269,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.494850021680094,-6.568636235841013,-6.853871964321762,-6.853871964321762,-6.455931955649724,-6.853871964321762,-6.568636235841013,-6.455931955649724,-6.853871964321762,-6.568636235841013,-6.568636235841013,-6.455931955649724,-6.494850021680094,-6.455931955649724,-6.853871964321762,-6.455931955649724,-6.853871964321762
-6.251778549706195,-6.328072952233519,-6.125003393420746,-6.272362001537073,-6.359942026078489,-6.268876532889271,-6.45006267568711,-6.0825142104426435,-6.3422807660561595,-6.114913574990492,-6.262587500840526,-6.139258769140603,-6.131351074102971,-6.3213515809839445,-6.248185129701571,-6.221050750136389,-6.263643896059313,-6.122677570427735,-6.286175448928557,-6.260909922931195,-6.455931955649724,-6.920818753952375,-6.920818753952375,-6.853871964321762,-6.853871964321762,-6.494850021680094,-6.920818753952375,-6.920818753952375,-6.568636235841013,-6.853871964321762,-6.494850021680094,-6.920818753952375,-6.494850021680094,-6.494850021680094,-6.853871964321762,-6.853871964321762,-6.920818753952375,-6.920818753952375,-6.494850021680094,-6.494850021680094
-6.123866346784255,-5.991774916943953,-6.0060561370309165,-6.085884192818126,-6.219604268976103,-5.851881461753587,-6.110327735016712,-6.077403168226295,-5.98014103132349,-6.260370854475696,-6.072322680629478,-5.961059838702993,-6.020930407959622,-6.043304083365631,-6.00520098947879,-5.9898882985865685,-5.9928961911987795,-5.939089921280297,-6.1765521423632785,-5.8955347952831225,-6.0,-5.920818753952375,-5.920818753952375,-5.920818753952375,-6.0,-5.920818753952375,-5.920818753952375,-5.920818753952375,-5.920818753952375,-6.0,-6.0,-5.920818753952375,-6.0,-5.920818753952375,-6.0,-5.920818753952375,-5.920818753952375,-5.920818753952375,-6.0,-5.920818753952375
-6.212723657764257,-6.906892667594843,-6.230010449904951,-5.697923508405332,-6.9722895026755785,-5.965036734363459,-6.35809375291644,-5.973477392978854,-6.546741128751334,-7.158504235825049,-5.977827667363336,-6.166892563862416,-6.580620162756368,-6.049350402207691,-6.121081242909134,-5.7260638985771255,-6.017769419777811,-6.5285970132591356,-6.033565386323159,-6.3460492401544295,-5.920818753952375,-5.920818753952375,-5.920818753952375,-5.823908740944319,-5.920818753952375,-5.920818753952375,-5.920818753952375,-5.823908740944319,-5.920818753952375,-5.920818753952375,-5.823908740944319,-5.920818753952375,-5.920818753952375,-5.823908740944319,-5.920818753952375,-5.823908740944319,-5.823908740944319,-5.920818753952375,-5.823908740944319,-5.920818753952375
