0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.15107429205978473,-0.6021205707325141,-0.5611475735071204,-0.8784962428739086,-0.5589300534475777,-0.7959119658559456,-0.5286225181716271,-0.42938114472683014,-0.41059382274997064,-0.7214014707109335,-0.03465430138471219,-0.19341145667801943,-0.49840298322681953,-0.4985361531995948,-0.3443781564518119,-0.2122220035703556,0.7002573144432778,-0.4614911773030929,0.4860509385787324,-0.17394065681907883
0.9013738568683878,0.6516688162760134,0.4775812193300218,-0.671856827911432,1.2157154366301877,-0.4889007882914717,0.677720260621876,-0.2059375444649607,-0.2196211549468634,0.45953247515155626,-0.5482110457046548,-0.3380591533297814,0.11360652347975592,0.020047371195902837,-0.5537964428212259,-0.3440185363906559,-1.5319383123521129,-0.04497463078383335,-1.455514722235646,-0.9244309660983473
-2.0748144168724045,0.4539271229194467,0.7271937652578262,-0.3328924616218951,0.21220465121813128,-0.5985926975275822,0.29713255987806575,1.1399685674007718,1.1661394930116602,0.36583683785414833,1.2584121925825924,-0.11426924574390587,1.5066491048445918,1.4587155480537777,-0.09907036352176449,-0.12520174830774533,0.09456135372266518,1.5857258002528962,-0.11739522430622867,0.9883877141503454
-0.007322282733142577,-0.45573486025898086,-0.44363035199891665,-0.6692906656091479,-0.5314544406344996,-0.7096058967993221,-0.5839286968062376,-0.3413919943214449,-0.3227351508499739,-1.0383766133724226,-0.06308801567201364,-0.35017141216412234,-1.1519219400550929,-0.9325233368729422,0.618455322576586,-0.42538872022117064,1.112776144002815,-1.0631934753861636,1.1311890676185332,-0.06172800377654036
-0.21573882851331008,-0.32612164703459356,-0.31992797656686994,-0.49037758822579086,-0.510168593416783,-0.7197887711340603,-0.4042523287395021,0.09592664704623824,0.11131067705188709,-0.19155933537650546,0.2815819527665538,-0.11021513168792842,0.4083964429405149,0.43441032536003726,1.1793365564364646,-0.11492483461085914,1.0122491225118073,0.6687595967933684,0.8503430362923367,1.3317399681496171
0.5512340599577064,0.6020674507074966,0.17664663634058358,3.6424770339846786,-0.35463677795096776,4.507902705717558,0.2899274167768319,0.22949810388675293,0.236839129352693,2.9499988352899003,0.10893065091022483,5.278632065669942,1.4637560063855042,1.506450160373486,1.062971688229336,3.9000817809886485,0.8021614184204638,1.594325007814066,1.4216658809924203,2.2650269553096996
-1.9581011512355104,-0.18072769559555396,-0.3109454073287802,-0.2500098045838869,0.08001098100160094,0.001531275948390745,-0.24750922813389595,-0.6767795269829582,-0.6683975536920259,-0.38306985116874753,-0.7524403647437861,-0.7733852462161703,-0.4698561333185643,-0.6120384536042343,-0.892877763851261,-0.7951329644994093,-1.401445975961868,-0.5752187251895671,-1.4304746889116524,-1.0885954757103184
1.118127064479762,-0.8671673072916612,-0.9165893146524415,-0.6211560808952172,-0.793739710622262,-0.6150268632526952,-0.6163957801429178,-0.79798795526136,-0.7950129946810144,-0.3874036413044229,-0.7791989744609652,0.33363918638860285,-0.6134642660202975,-0.6397510479787315,-2.626174448141821,0.2533334193390717,-0.34081704510742955,-0.6446179636762006,-0.6276402706006368,-0.5540536752406628
-1.9414278275730972,-0.7474197598554307,-0.6843800806552545,-0.7057923930508094,-0.503399235040974,-0.7641364306757888,-0.6711035021180541,-0.5977497005337031,-0.589946956300092,-1.5883435375315016,-0.27436629915527944,-0.27292358135672906,-1.8787014351683273,-1.7420228041279953,-0.3888030118371252,-0.3543339173494709,-0.20696462745091038,-1.9280799710808518,-0.6062040137848099,-1.6985891648002007
-0.09902556287641628,-0.4200986042363835,-0.3388886264994389,-0.5095551744657908,-0.5404404545451607,-0.6566301139798174,-0.30069784898945306,-0.3664339241306333,-0.34994735042309577,0.44893985945261905,-0.48882327790861985,-0.406597756022123,1.3387907144401825,1.352771227933092,0.23505788208047773,-0.4388407217176563,0.3667830195903676,1.4116826838387724,0.41820052570081057,1.0908646396289838
