0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.34550545128474786,-0.3454071642000369,-0.2313142403512429,-0.32976286425280166,-0.3818050560984175,-0.3273165685857013,0.010191082096280014,0.477473170366092,0.5114471505740907,1.3755848251077916,0.45111423762212666,-0.6969397304742816,1.9837769315615146,1.9642120432889691,0.36653073337598274,-0.7045793867775214,-0.12814153058590208,2.173612266266228,-0.4041002139972458,0.9695550617413722
-1.2605844303483806,1.1371140528299253,1.3109388675935219,-0.12529353495488615,1.2852216040255766,-0.43204061873042454,0.9140651768879213,0.8358308800926102,0.7640729382369371,0.6123759023187246,0.8078926142756865,-0.06268897708025481,0.321048355453224,0.39602737785236153,-1.0068299062613515,-0.11032667816586984,-0.19507993370804808,0.22885378451204197,-0.19592124849642148,-0.09600497491806557
-1.5765365382106353,-0.5638873370263878,-0.5904914978981226,-0.6574140776008849,-0.44750944123995606,-0.599964537629977,-0.21631716317879765,-0.6003705387026994,-0.6015759378611438,1.260945688243925,-0.7305120098418849,0.15470663311561353,1.0486711093808043,1.0310265799418246,-1.341802592085537,0.04406347447025823,-1.1128748038116103,0.8595324262663872,-1.206816487085577,-0.4290524890381752
0.42449347825031153,-0.20684701826937768,-0.118053005898809,-0.23033262864327325,-0.33512799834091617,-0.0948830228734608,-0.3516648017416258,0.999107513955578,1.0375249302023668,-0.2999392905352374,1.3390434124048087,-0.9101326441399512,0.06726346752090615,0.011662653453969324,1.8754147440878892,-1.019725411602454,1.4699212054506405,0.4001688925059574,1.3762000658331015,1.3794932624285192
0.9335274298061664,-0.6508478397860253,-0.7318104076524465,-0.6930791094160695,-0.559997919703279,-0.6518697643673448,-0.5653892807235614,-0.8660634056564277,-0.8597815764880785,-0.7890124229578308,-0.9235788958306497,0.1611077523768469,-1.0590959191078586,-1.200249418183594,-0.2672134079243327,0.12534727083374636,-0.7573737985192689,-1.1902727612422062,-0.7100051130847023,-0.70065727518644
-1.5238778535669262,0.6993560634829176,0.56131061800588,-0.6750128270880186,1.1531503931635516,-0.2926214549295812,0.8991193649402922,-0.1316060028752729,-0.14968659922018362,0.8456076861145071,-0.24960226176399755,-0.0024632056818597137,0.14093268577335946,-0.16215740462950526,-0.5344869379699666,-0.06141231665802677,-1.478695714555807,-0.013643414865391067,-1.527851048980797,-1.1969993120839935
1.152938615821621,0.1720131703840876,0.15020807043802029,-0.6619287098818519,0.5743902745587235,-0.4643911037644517,-0.1898864973151547,-0.326062344445812,-0.34588516164055877,-0.8143864560765838,-0.40697979880363766,-0.015674026284830795,-1.2154242278185186,-1.247947514930407,-0.5220681010610128,-0.023365348147292075,-0.8051386068128311,-1.3777897631704308,-0.887470213744013,-1.133287392454098
-1.7783948293448537,-0.17866938776401162,-0.00683920772624912,-0.2380185408653625,-0.29788299316933325,-0.3844419627265104,-0.2662457794951649,0.02390502462924621,0.01951648705703157,-0.17541732090302348,-0.010644749355855503,0.18893480002991364,0.6496958075060159,0.7386928458923437,0.20812437300978448,0.2623628225786152,0.2732633164431086,0.7206211061410882,0.17764506108755806,0.5354412422357582
0.21385873967547503,0.09026840247892472,0.11776236134106692,-0.6452943565942638,0.02725452980104652,-0.4377916962931215,0.011751272372521103,-0.22652455938181856,-0.20206646777743578,0.5315183686801831,-0.5142517083791079,0.09642428286609449,0.5454769350322425,0.704162935363977,-0.23806677215196895,0.026452362002273626,-0.04146560337550779,0.5093324729485932,0.048361118382585874,0.29543058609574224
0.11731781782867495,0.8698477656774328,1.1263992326680239,1.434762324671299,0.4964565845646914,1.213883284027959,0.3047093010477608,2.551474538367657,2.6224383723540616,0.08483392950778895,4.281669810529893,0.6183043390555264,0.16106045274730224,0.15314749871215144,1.7614223109961162,0.761100435580883,0.7958001684480002,0.28316996991476484,0.8149739900927323,0.556125796964916
