-6.4241569127144125,-6.614684685109484,-6.917689685446282,-6.696053933032302,-6.848802142122823,-6.56658805864833,-6.470692153290836,-6.558817915595979,-6.901284984603089,-6.335376639393301,-6.446536891299754,-6.504276744818464,-7.070489968007215,-6.504299594132852,-6.411991056909553,-6.457995969285791,-6.417842262217624,-6.827363344474503,-6.4507666036788,-6.386116560275547,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319,-6.823908740944319
-5.735936921533803,-6.167831499119675,-6.141071994007444,-6.275377308725936,-5.480199084639391,-5.665699500135346,-6.4541483418053165,-6.202706176107215,-5.837086781533283,-6.2898630026675795,-5.828462844137895,-6.076356253747208,-6.355629756296889,-6.136395414636795,-5.696617806270994,-6.151921524493377,-6.348645843961908,-5.592669044361742,-5.995308618389921,-6.019464978023894,-6.886056647693163,-6.619788758288394,-6.136677139879544,-4.920818753952375,-6.337242168318426,-6.886056647693163,-5.443697499232713,-6.769551078621726,-6.142667503568732,-6.619788758288394,-6.337242168318426,-6.136677139879544,-6.698970004336019,-6.769551078621726,-6.886056647693163,-5.638272163982407,-5.698970004336019,-5.698970004336019,-5.619788758288394,-6.136677139879544
-6.235665543968807,-5.833938945826528,-5.6984510366774614,-5.774042542351618,-5.573509290518092,-6.2206933033569,-6.086319917076278,-5.766294895400173,-6.260875659566468,-5.757930398367346,-6.470690620948308,-6.0911509345838235,-6.303584136972503,-6.167880318424256,-6.137106932891067,-5.600924350762219,-5.635768450949938,-6.229798514724898,-6.069091210106083,-5.929281979802428,-5.638272163982407,-6.142667503568732,-6.337242168318426,-6.337242168318426,-6.886056647693163,-5.638272163982407,-5.619788758288394,-6.136677139879544,-6.619788758288394,-6.886056647693163,-5.055517327849832,-5.055517327849832,-5.638272163982407,-5.443697499232713,-6.468521082957745,-5.698970004336019,-6.886056647693163,-5.443697499232713,-5.031517051446065,-5.619788758288394
-6.156095969440907,-5.7335144166658205,-6.281517032543874,-5.689737968929112,-6.202106794276842,-6.276634487827319,-6.291491470289515,-6.095508328053348,-6.20114789891244,-6.346227750124944,-6.403719157167958,-6.415246018927358,-6.3639411371098396,-6.203726625481734,-6.128421212357709,-5.984170716533621,-6.208785318247402,-5.728838614234433,-5.766188380982854,-6.212463447391799,-6.619788758288394,-6.337242168318426,-4.920818753952375,-6.886056647693163,-6.619788758288394,-6.619788758288394,-4.920818753952375,-6.468521082957745,-4.920818753952375,-5.638272163982407,-5.443697499232713,-5.443697499232713,-5.055517327849832,-6.619788758288394,-5.638272163982407,-6.619788758288394,-4.920818753952375,-6.886056647693163,-5.698970004336019,-5.443697499232713
-5.724857469623339,-6.14270207046057,-5.822354402834115,-6.1396636034908,-6.122378064072714,-5.523757149775942,-6.43234010764295,-5.7798937328044575,-6.082600572419202,-5.746245818189553,-6.447504671026027,-6.350200332910087,-5.874785937943216,-6.20960938497036,-6.281866614765815,-6.107115971204902,-6.626205229434914,-6.3310487056874285,-6.671419225155562,-6.222055091968206,-5.031517051446065,-5.638272163982407,-5.619788758288394,-6.468521082957745,-6.468521082957745,-5.031517051446065,-5.055517327849832,-6.619788758288394,-6.468521082957745,-5.031517051446065,-6.769551078621726,-6.795880017344075,-6.142667503568732,-5.638272163982407,-6.769551078621726,-6.698970004336019,-6.619788758288394,-5.638272163982407,-6.619788758288394,-5.638272163982407
-6.494006503695101,-6.14437341488342,-6.117147668825361,-6.335177573123318,-6.100425696725415,-6.380837928916456,-6.462662894716663,-6.42914497247749,-6.237385323329065,-6.07302220856145,-5.893416878506916,-6.185731976020834,-6.06393505132208,-6.506053374872874,-6.466704262171703,-6.444234406828197,-6.5194922555588475,-5.982006792875071,-6.536898390269126,-6.1125944506548,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.886056647693163,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.853871964321762,-6.886056647693163,-6.853871964321762,-6.886056647693163,-6.853871964321762
-6.525811554419047,-6.133526255698636,-6.372133903194193,-6.1020939154223734,-6.351455775776227,-6.691769229734185,-6.0241925250904345,-6.206576439307162,-6.333952360308954,-6.406947075800976,-6.364741169436902,-6.461530672129369,-6.300815148729056,-6.551330985593012,-6.370084737814142,-6.399730141263639,-6.5045261269274315,-6.091380577577232,-6.506306282400038,-6.2669837811166955,-6.6777807052660805,-6.568636235841013,-6.6020599913279625,-6.920818753952375,-6.853871964321762,-6.6777807052660805,-6.853871964321762,-6.853871964321762,-6.6020599913279625,-6.6777807052660805,-6.958607314841775,-6.958607314841775,-6.568636235841013,-6.853871964321762,-6.6020599913279625,-6.568636235841013,-6.6020599913279625,-6.455931955649724,-6.6777807052660805,-6.292429823902063
-6.562831803908547,-6.094182461658721,-6.099595675195731,-6.206643504303063,-6.579188731177577,-5.677454613119756,-6.416959424431439,-6.315893853961118,-6.137973072491591,-6.43832271899856,-6.328857040362843,-6.630811256279734,-6.510669110312553,-6.254973656070353,-6.4034493071473815,-6.412592214584341,-6.696892498683157,-6.338299866155648,-6.105592569915699,-6.245366519178268,-6.292429823902063,-6.455931955649724,-6.920818753952375,-6.853871964321762,-6.292429823902063,-6.292429823902063,-6.6777807052660805,-6.6020599913279625,-6.853871964321762,-6.6020599913279625,-6.6777807052660805,-6.853871964321762,-6.292429823902063,-6.455931955649724,-6.958607314841775,-6.958607314841775,-6.292429823902063,-6.6777807052660805,-6.568636235841013,-6.455931955649724
-6.286906509157522,-6.144613215921128,-6.192634306938786,-6.159827738156591,-6.105920312172086,-6.494966720169318,-6.046319594296794,-6.095704645061564,-6.068824479726068,-6.119873860947998,-5.730767523100511,-6.041356517301424,-6.106377503524785,-6.366482770197962,-6.4495282599688,-6.188441715577709,-6.147511541977951,-5.864330938455526,-6.214243791721069,-6.205095141968871,-6.42021640338319,-6.42021640338319,-6.0,-6.42021640338319,-6.0,-6.42021640338319,-6.0,-6.0,-6.42021640338319,-6.0,-6.0,-6.42021640338319,-6.42021640338319,-6.42021640338319,-6.42021640338319,-6.0,-6.42021640338319,-6.0,-6.0,-6.0
-6.257848255547146,-5.651988268398391,-6.208462734354019,-5.8365152321613145,-6.120827368404894,-6.2008108067568495,-5.599988431190859,-5.953487526843924,-5.997928299472119,-6.130077246937962,-5.983147978019681,-5.835870130872913,-6.099590040264038,-6.085881144608101,-5.908068310438718,-5.990195980757759,-6.29013361381462,-5.8533281859810575,-6.0603126911626015,-6.033920634638311,-6.055517327849832,-5.823908740944319,-6.275724130399211,-5.920818753952375,-5.920818753952375,-6.055517327849832,-5.823908740944319,-5.920818753952375,-6.275724130399211,-6.055517327849832,-5.823908740944319,-6.055517327849832,-5.920818753952375,-5.823908740944319,-5.823908740944319,-5.823908740944319,-6.275724130399211,-5.920818753952375,-5.920818753952375,-5.920818753952375
